,track_id,name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_sig,date_added
976,6GaHgaqNpzPgn31d4E5aJ0,Song For My Father,Sound Directions,0.515,0.618,5,-10.026,0,0.0544,0.511,0.0337,0.653,0.594,125.902,346040,4,2018-07-23T22:12:14Z
977,0LfGl0BzTPcSXyZQiIfkXX,Feel Too Good,The Move,0.379,0.726,7,-7.18,1,0.122,0.0142,0.00015,0.16,0.779,171.244,570133,4,2017-06-15T20:59:54Z
978,01PiQmG1Ct8Rd21uZGGaYJ,Baron Saturday,The Pretty Things,0.659,0.666,0,-12.526,1,0.0638,0.106,0.000513,0.219,0.484,88.411,241467,4,2017-06-15T21:00:34Z
979,6nnSkEpzo8PmHsOlSopoO6,Can't Seem To Make You Mine,The Seeds,0.699,0.384,7,-13.691,1,0.044,0.148,0.0,0.121,0.584,109.573,185481,4,2017-06-15T21:01:04Z
980,3vMD8nPtK2mTQ5YVIQDNR2,Mr. Farmer,The Seeds,0.525,0.473,8,-14.971,1,0.0555,0.00122,0.755,0.0854,0.723,125.87,174753,4,2017-06-15T21:01:08Z
981,1U0JgQRSufNmWPvD9aklZt,A Child of a Few Hours Is Burning to Death,The West Coast Pop Art Experimental Band,0.738,0.474,9,-13.625,1,0.0401,0.201,0.0788,0.0422,0.819,105.965,161400,4,2017-06-15T21:11:07Z
982,31ZZgmpd7LA4vdDplWgUUD,I Am Not Willing,Moby Grape,0.404,0.5,7,-13.134,1,0.0292,0.243,1.81e-05,0.0966,0.444,139.984,178840,4,2017-06-15T21:21:14Z
983,34miSNKQ0xN7EG8zzzaFzI,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),13th Floor Elevators,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,146738,4,2017-06-15T21:26:28Z
984,45D9SDw2wQ9qg66PoWDD1p,One Way Glass,Manfred Mann Chapter Three,0.471,0.727,6,-7.859,1,0.032,0.279,0.903,0.0983,0.675,88.486,214933,4,2018-07-17T18:10:29Z
985,2UclV6Lu93Ssh1spktn0Fp,I Can't Get Next to You,Al Green,0.768,0.36,0,-12.164,1,0.0669,0.188,0.000431,0.0829,0.553,112.759,228813,3,2017-12-29T02:30:50Z
986,1Bqj5L5Zh3e9Fjmkoq1vaq,That's The Way I Feel About 'Cha,Bobby Womack,0.439,0.443,2,-11.116,1,0.0373,0.567,5.98e-05,0.57,0.716,106.382,310227,4,2017-12-26T20:39:22Z
987,1RqTW66tsDVKsrM7Qm3qqx,These Arms of Mine,Otis Redding,0.42,0.288,10,-12.597,1,0.0312,0.817,0.0,0.306,0.699,177.1,154293,3,2017-12-29T02:34:35Z
988,34b3a3Pz9Jlz0092LMyNAB,What's Going On,Marvin Gaye,0.265,0.824,1,-5.654,0,0.0991,0.0991,0.0,0.359,0.811,203.206,232600,4,2017-12-29T02:36:22Z
989,3qvuhGBr6BSdGPQsdf2gLr,Living For The City,Stevie Wonder,0.589,0.585,11,-9.958,1,0.0747,0.0915,0.0,0.234,0.456,99.298,442867,4,2017-12-29T02:37:28Z
990,5lYpHO6ZO4Shys3GD8rav6,Whatcha See Is Whatcha Get,The Dramatics,0.641,0.74,6,-8.425,1,0.118,0.249,0.0,0.281,0.914,152.939,214973,4,2017-12-29T02:57:48Z
991,5S8hcKlrDSvoRx2sChOl6o,We're A Winner,The Impressions,0.618,0.806,7,-10.117,1,0.044,0.669,0.0334,0.386,0.792,100.413,141827,4,2017-12-29T02:48:06Z
992,2RcZIrOCedVC6RYHTnlm7y,Like a Ship,Pastor T.L. Barrett and the Youth for Christ Choir,0.402,0.841,8,-8.136,1,0.0333,0.0552,0.0,0.139,0.784,169.541,278680,4,2017-12-29T02:49:10Z
993,3ue9zcwNcoYvFqKVjG0C6r,You And Me,Penny & The Quarters,0.562,0.178,0,-7.811,1,0.0343,0.945,6.66e-06,0.121,0.25,109.589,160813,4,2017-12-29T02:58:27Z
994,3SWZ9fHtWMxwkFok5qhhpO,Can You Get To That,Funkadelic,0.689,0.83,8,-8.774,1,0.0954,0.539,0.0,0.0882,0.815,140.732,171560,4,2017-12-29T02:47:28Z
995,17Y2K7uNxMkaTDBtf1Tcv3,Let A Woman Be A Woman - Let A Man Be A Man,Dyke & The Blazers,0.83,0.565,9,-11.013,0,0.0507,0.00784,0.00429,0.0873,0.873,112.163,193680,4,2017-12-29T03:01:18Z
996,66BTx0xlzyEVhYSbWv4VW3,Ain't Got Time,Roy Ayers Ubiquity,0.505,0.536,11,-15.316,0,0.04,0.319,0.00486,0.128,0.659,99.396,174453,4,2017-12-29T03:02:52Z
997,1arQkJAMuAocgu98LBHvpC,It's Changed,Dr. Lonnie Smith,0.618,0.348,0,-18.323,0,0.0457,0.761,0.906,0.0709,0.65,91.407,372733,4,2017-12-29T03:03:13Z
998,40XIh4aEp1Ts5F4XEQM2lj,Mystic Brew,Ronnie Foster,0.6,0.34,1,-15.907,1,0.0285,0.719,0.864,0.141,0.57,114.319,254267,4,2017-12-29T03:03:53Z
999,2SU21YLdwyTnqJpS7Jc3lD,Ponta de Areia,Wayne Shorter,0.297,0.365,5,-8.348,1,0.0325,0.933,0.0274,0.0769,0.261,176.672,315707,4,2017-12-29T03:07:07Z
1000,4sjycYDj539aqcvb2jjDnj,At the Hotel,Eunice Collins,0.779,0.339,11,-12.108,0,0.0816,0.836,1.41e-05,0.163,0.241,89.693,208533,4,2018-02-19T14:35:52Z
1001,5ULUisxhAA0FOUMsqmxZOs,I Don't Think I'll Ever Love Another,Darling Dears,0.498,0.625,6,-5.891,1,0.0635,0.695,0.00091,0.0775,0.388,132.234,229853,4,2018-02-21T17:33:14Z
1002,57twfXlVpi8iWSJYjlrSiQ,Treat Me Right or Leave Me Alone,Eddie Finley & The Cincinatti Show Band,0.52,0.743,4,-3.267,1,0.0544,0.572,2.72e-05,0.52,0.55,74.311,207627,4,2018-02-21T17:33:14Z
1003,04KU6LUw1nvRRWoZap8s3x,Slippin' Around,Thomas East,0.525,0.677,11,-6.972,0,0.0461,0.256,0.262,0.32,0.596,154.631,250280,4,2018-02-21T17:33:14Z
1004,20LLYhDN3woGBjTQeSce8O,We Had True Love,Hot Chocolate,0.703,0.288,0,-11.29,1,0.0437,0.529,0.000286,0.0773,0.468,123.135,375147,4,2018-02-21T17:33:14Z
1005,3axGU48Mrr1gvWgpAjKszt,Since You've Been Gone,Little Janice,0.558,0.6,5,-8.046,0,0.0318,0.393,0.0,0.316,0.717,80.512,145853,4,2018-02-21T17:33:14Z
1006,7N1mLAwvda5kQ2ElCnGwRu,Merry Go Around,The Equatics,0.489,0.532,0,-7.636,0,0.0277,0.00221,0.0,0.118,0.608,131.942,163080,4,2018-02-21T17:33:14Z
1007,2abamu8AXh2ogmTQ8hIV4V,Love,The Black Conspirators,0.38,0.627,9,-7.179,1,0.0553,0.533,0.0,0.0704,0.622,134.92,195907,4,2018-02-21T17:33:14Z
1008,5h759jg9Fuo9C3Pw7Qucmn,Young Girl,Jazzie Cazzie & The Eight Sounds,0.366,0.627,10,-7.206,1,0.0271,0.0486,0.000751,0.15,0.535,146.709,242600,3,2018-02-21T17:33:14Z
1009,0BVTaCdaN9JlpRbqKDNDnP,Whatcha Gonna Do?,Rhythm Machine,0.602,0.607,10,-5.035,0,0.189,0.633,0.000576,0.082,0.637,125.706,208827,4,2018-02-21T17:33:14Z
1010,0HIDOY3p1AhGpe0BT18lyX,I'll Find a True Love,Lee Bonds,0.251,0.464,0,-7.581,0,0.0295,0.585,0.0,0.104,0.318,190.727,177320,3,2018-02-21T17:33:14Z
1011,0MOjUhJ9JKX6JZeuGh6sRa,"I'll Give You a Ring (When I Come, If I Come)",Ed Nelson,0.679,0.7,9,-7.487,1,0.223,0.0727,2.5e-06,0.0602,0.67,87.86,193240,4,2018-02-21T17:33:14Z
1012,1d4CvxGgVglP4cRQAza7D3,And I Love You,Darling Dears,0.492,0.732,0,-4.26,1,0.0459,0.835,4.72e-05,0.271,0.713,130.006,214373,4,2018-02-21T17:33:14Z
1013,1AAbj3wpK4Z2lLWjUdSy94,"Who Do You Think You're Fooling, Pt. I",Symphonic Four,0.455,0.744,0,-7.836,1,0.0681,0.424,3.16e-05,0.0727,0.502,78.344,188267,4,2018-02-21T17:33:14Z
1014,1IPm2C3P9J3ryfV9yhcfvl,What am I Waiting For,The Black Exotics,0.43,0.565,9,-8.769,0,0.0467,0.359,0.0013,0.13,0.862,142.234,204320,4,2018-02-21T17:33:14Z
1015,5JSPQ4xwXkunJrfDmcAEs2,I Believe (Our Love Has Gone Away),Conspiracy,0.462,0.82,3,-6.698,1,0.0869,0.0154,0.0,0.652,0.709,151.797,275747,4,2018-02-21T17:33:14Z
1016,2mQN86x8WLapGvPdzHGXIm,Is It Me You Really Love,Black Velvet,0.467,0.758,0,-6.475,1,0.094,0.0281,0.00275,0.359,0.739,135.849,203427,4,2018-02-21T17:33:14Z
1017,07Cmy23OtlS8oEpqJPlPi2,You Are Everything to Me,Primitive,0.491,0.387,4,-9.171,0,0.0296,0.598,0.0,0.103,0.325,111.977,216120,4,2018-02-21T17:33:14Z
1018,0ok7Q4ETVsgiUlWtsJEmnT,Are We Through,Hunts Determination Band,0.489,0.699,10,-5.581,1,0.0279,0.962,0.23,0.352,0.717,88.24,172280,4,2018-02-21T17:33:14Z
1019,26DXltWyMMdjNig8bTW4Ih,Together,The Disciples of Soul,0.358,0.618,5,-6.973,1,0.0561,0.256,5.02e-06,0.202,0.795,177.499,170067,4,2018-02-21T17:33:14Z
1020,7FJrg9eYDCTd0QBshLe35w,"Who Do You Think You're Fooling, Pt. II",Symphonic Four,0.535,0.9,0,-5.312,1,0.0856,0.622,0.00106,0.638,0.577,77.46,177840,4,2018-02-21T17:33:14Z
1021,0TBTdHyA8EERqhT5UkwvDB,Good Times,The Persuasions,0.523,0.0906,2,-18.089,1,0.0394,0.974,0.0,0.301,0.569,86.178,162560,4,2018-02-26T15:29:21Z
1022,0gorODYIUfyg83lBPnPbZs,What You Don't Do,Lianne La Havas,0.656,0.731,2,-5.315,1,0.0876,0.451,2.26e-06,0.0811,0.649,144.005,220587,3,2018-04-17T17:41:21Z
1023,7gPrkmgSB5wwquMl2BnNic,Unstoppable,Lianne La Havas,0.452,0.797,10,-5.996,0,0.103,0.07,0.000405,0.176,0.359,79.967,328509,4,2018-04-17T17:41:25Z
1024,1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),Daniel Caesar,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831,4,2018-04-17T17:47:42Z
1025,5MjAFPcmrR1DYCgZrXCN4d,Turnin' Me Up,BJ The Chicago Kid,0.734,0.776,2,-4.193,1,0.0826,0.0406,0.193,0.0547,0.843,78.542,269173,4,2018-04-17T17:45:56Z
1026,1UjyF6okUHhnVxaLV8ojsA,Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,0.729,0.799,11,-7.378,0,0.0779,0.0588,0.00218,0.0948,0.532,115.04,253520,4,2018-04-17T18:06:06Z
1027,2VUMXJ651NZmzUcJvPEhit,kometostai.aintreallynootherwaytoputitro,Knxwledge,0.576,0.636,4,-8.688,1,0.0755,0.399,0.0513,0.23,0.438,78.244,73898,4,2018-04-17T17:52:23Z
1028,0KvyxPJcQNG3d2Tg0LUgjI,LetMeRideSoul!!!!!,9th Wonder,0.533,0.519,7,-13.12,1,0.0619,0.738,0.904,0.218,0.498,95.664,145067,4,2018-04-17T17:52:39Z
1029,0siH4BEjWLnRybz0KyXrlw,Baby,J Dilla,0.478,0.812,11,-5.709,0,0.423,0.369,0.0,0.278,0.768,89.041,208320,4,2018-04-17T17:56:42Z
1030,7LPQnb3KUeSXP9cG72q9D0,"So Far To Go - 7"" Edit",J Dilla,0.675,0.597,5,-5.893,0,0.0434,0.00574,2.42e-05,0.145,0.282,90.327,240000,4,2018-04-17T17:56:48Z
1031,4jVqbLx0MvlIaj3h2D872X,Don't Cry,J Dilla,0.23,0.772,1,-6.349,1,0.342,0.054,0.000138,0.644,0.589,173.377,119387,5,2018-04-17T17:57:12Z
1032,7hzgk557YLr0722EFkmp9Z,Feel Like Makin' Love,D'Angelo,0.913,0.201,0,-9.511,1,0.147,0.0979,0.486,0.0867,0.52,87.373,382333,4,2018-04-17T18:11:45Z
1033,16trj5W6Sd6oX8xW2DIsTC,Movin' Down the Line,Raphael Saadiq,0.615,0.716,11,-6.297,0,0.0402,0.015,0.00217,0.221,0.608,116.921,263667,4,2018-04-17T18:13:43Z
1034,1zlclNkERGFrCxznXOgkD3,Celebrate,Anderson .Paak,0.703,0.759,0,-6.554,1,0.149,0.0484,0.0031,0.664,0.863,94.009,226187,4,2018-04-17T18:18:41Z
1035,2kRbtBUZY9AlKu7xUUwquT,That's the Way I Feel About Cha - Alternate Version; Hey Now Hey The Other Side of the Sky Outtake,Aretha Franklin,0.739,0.414,10,-9.251,1,0.0285,0.727,0.011,0.07,0.628,98.11,345187,3,2018-04-17T18:19:14Z
1036,0RzIBj9u73vIo82NyHZDi8,Remember When (Side A),The Black Keys,0.327,0.486,8,-10.702,1,0.0364,0.908,0.184,0.205,0.145,172.724,201520,3,2018-04-17T18:24:05Z
1037,6Gxz7ON8RNy0i9N9t9veZR,You've Got To Have Freedom,Pharoah Sanders,0.399,0.786,0,-6.551,0,0.0388,0.0664,0.807,0.178,0.66,130.147,606160,4,2018-07-19T00:15:37Z
1038,3xBGFVU2b2PV556Q3ebsQH,Didn't I,Darondo,0.377,0.387,5,-11.688,1,0.029,0.89,0.427,0.108,0.644,149.126,209187,4,2018-07-19T00:15:37Z
1039,04wBo583kpIpQqPCze87RB,That Ain't The Way You Make Love,Z.Z. Hill,0.582,0.531,8,-9.077,0,0.0362,0.404,0.00155,0.165,0.72,78.352,225560,4,2018-07-19T00:15:37Z
1040,45D9SDw2wQ9qg66PoWDD1p,One Way Glass,Manfred Mann Chapter Three,0.471,0.727,6,-7.859,1,0.032,0.279,0.903,0.0983,0.675,88.486,214933,4,2018-07-19T00:15:37Z
1041,0RDm6nifR4k5mHUpX3ZDq7,Listen To Me,Baby Huey,0.399,0.686,0,-7.367,1,0.0596,0.0666,0.00387,0.122,0.56,110.658,401547,4,2018-07-19T00:15:37Z
1042,4wH3bYbY58ES3GrYbnkQdF,A Day In The Life,Wes Montgomery,0.495,0.352,9,-10.518,0,0.0262,0.559,0.328,0.0665,0.35,98.468,349907,4,2018-07-19T00:15:37Z
1043,1R6D7X8mDFoFJN7pQYu4Dn,Reasons,Minnie Riperton,0.508,0.755,6,-7.906,0,0.0998,0.589,0.0,0.64,0.813,84.132,206853,4,2018-07-19T00:15:37Z
1044,1l5FjyFdQaJlo2ZW7uT6xx,Poinciana,Ahmad Jamal,0.616,0.624,9,-9.284,1,0.0282,0.501,0.546,0.877,0.56,96.806,487201,4,2018-07-19T00:15:37Z
1045,6k1NlbXRqTu51DiDJ7Mwwf,Wildflower,Hank Crawford,0.491,0.609,5,-8.486,1,0.0461,0.529,0.00838,0.426,0.614,90.09,234307,4,2018-07-19T00:15:37Z
1046,2T5gsa0Yw7R8tyfwx15iXn,Love What Happened Here,James Blake,0.83,0.535,2,-6.41,1,0.067,0.524,0.873,0.0966,0.408,139.979,334762,4,2018-07-19T00:15:37Z
1047,4GivxLdSWlpIXOVQ4uSM3y,Hung Over,The Martini's,0.803,0.648,8,-6.236,1,0.0412,0.0238,0.791,0.105,0.803,112.112,127513,4,2018-07-19T00:15:37Z
1048,1Y8L4hT9CDJH6ROK2XGxgO,On the Beach - 2016 Remaster,Neil Young,0.683,0.311,9,-13.54,0,0.0343,0.566,0.0372,0.113,0.404,116.958,419013,4,2018-07-19T00:15:37Z
1049,6lqYjlQyDzNWE0MGc78b4c,Mysterious Vibes,The Blackbyrds,0.587,0.321,8,-19.623,0,0.0274,0.0558,0.00332,0.107,0.716,92.69,290067,4,2018-07-19T00:15:37Z
1050,3tjnCI2F64MOrRzi3NgXCA,Sexy Weekend,Scoundrels,0.748,0.446,5,-7.771,1,0.0304,0.733,2.83e-06,0.107,0.579,98.076,251256,3,2018-07-19T00:15:37Z
1051,1n5EMtOURoBwUV4l4bJN0d,"Mercy, Mercy, Mercy",Cannonball Adderley,0.568,0.261,10,-16.72,1,0.0292,0.73,0.182,0.977,0.405,84.463,308307,4,2018-07-19T00:15:37Z
1052,6iDaMej2YY21OfOMfUXVe2,Willy's Headache,Cymande,0.683,0.409,2,-10.426,1,0.0308,0.461,0.0785,0.119,0.741,114.487,291720,5,2018-07-19T00:15:37Z
1053,1jxQKV6UlzV3scs6SMBHNX,Ring The Alarm,Tenor Saw,0.721,0.442,7,-13.493,0,0.345,0.0482,2.65e-06,0.0668,0.476,92.405,176733,4,2018-07-19T00:15:37Z
1054,7qilLNLdlGyALqKVecG3Lt,Amoreena,Elton John,0.556,0.617,0,-10.063,1,0.0331,0.758,0.0,0.157,0.489,128.729,302507,4,2018-07-19T00:15:37Z
1055,75beUJVji54O01lbMrpVG6,New York Times - Remastered 2002,Bobbi Humphrey,0.344,0.919,6,-8.317,1,0.0984,0.0787,0.169,0.278,0.53,97.467,413893,4,2018-07-19T00:15:37Z
1056,6JZv5f9ufV0Uz7VbGpd2DL,Skiptracing,Mild High Club,0.72,0.677,11,-9.202,0,0.0245,0.0729,0.000103,0.397,0.822,109.401,219646,4,2018-07-19T00:15:37Z
1057,5P9HFY2hkZjuLHEudoEa28,Ode To Billie Joe,Nancy Wilson,0.418,0.531,6,-11.441,1,0.1,0.783,2.11e-06,0.127,0.612,94.066,319067,4,2018-07-19T00:15:37Z
1058,4yYJ3yJFf3LyMX2EcYy9Dt,Take Me With You,Lyn Christopher,0.661,0.582,10,-11.69,0,0.138,0.605,0.00555,0.0861,0.719,90.851,187853,4,2018-07-19T00:15:37Z
1059,0LoMT7TGL2p2n1TFx1cNRT,Keep It Warm,Flo & Eddie,0.707,0.405,0,-9.044,1,0.0261,0.327,0.0,0.144,0.518,106.638,256533,4,2018-07-19T00:15:37Z
1060,5FjC0o2EGdlAMdc3hfeTMd,Way to be Loved,TOPS,0.583,0.515,11,-9.283,0,0.0571,0.605,0.000691,0.0931,0.603,115.732,263397,4,2018-07-19T00:15:37Z
1061,77NaOEi6WEHb17NbxeOqcz,You Can't Turn Me Away,Sylvia Striplin,0.611,0.486,7,-12.271,1,0.133,0.526,0.0664,0.0808,0.873,178.718,328500,4,2018-07-19T00:15:37Z
1062,6rtbCvJ3sy8tgpS6o0m5M5,Take Me to the Mardi Gras,Bob James,0.485,0.617,10,-11.189,1,0.0288,0.18,0.9,0.048,0.903,106.429,349800,4,2018-07-19T00:15:37Z
1063,0Iz2v2q8gCxeqaZtdubR5F,Sunday,HNNY,0.345,0.416,7,-12.27,0,0.0284,0.383,0.849,0.175,0.691,100.193,180602,3,2018-07-19T00:15:37Z
1064,7u8TLEgrY13mAXjzNUFe1S,I'm Writing A Novel,Father John Misty,0.583,0.883,10,-4.006,1,0.0358,0.109,8.25e-06,0.109,0.852,165.075,215147,4,2018-07-19T00:15:37Z
1065,3e2e4OstlQP6Gllt8VsMpA,Rabbit One,Masters Of Reality,0.606,0.457,11,-16.129,1,0.0358,0.0987,0.856,0.146,0.213,81.941,213333,4,2018-07-19T00:15:37Z
1066,7sHP57vsjXFtTq50Nmk7h0,Madagascar,LAKE,0.661,0.531,9,-9.377,0,0.0353,0.17,0.0372,0.064,0.864,152.079,193733,4,2018-07-19T00:15:37Z
1067,40XIh4aEp1Ts5F4XEQM2lj,Mystic Brew,Ronnie Foster,0.6,0.34,1,-15.907,1,0.0285,0.719,0.864,0.141,0.57,114.319,254267,4,2018-07-23T02:59:02Z
1068,3Mbkhd9tdMwyqbrVE3IODX,Red Clay,Jack Wilkins,0.587,0.528,10,-10.793,0,0.0393,0.373,0.693,0.109,0.502,133.983,298798,4,2018-07-23T02:59:05Z
1069,5f1dWtvWmx1RMP6ynU5PIH,As Long As I've Got You,The Charmels,0.574,0.304,6,-14.858,1,0.0284,0.667,0.00898,0.232,0.545,85.731,157613,4,2018-07-23T02:59:07Z
1070,6gUA3yByA6HPvaJlAYHfQr,It's Your Thing,Lou Donaldson,0.702,0.466,0,-11.807,0,0.0503,0.647,0.798,0.105,0.574,86.505,539440,4,2018-08-10T22:37:55Z
1071,1vlQTu7N48uwUrJpgjkplL,Don't Know What's Normal,Shintaro Sakamoto,0.672,0.593,7,-9.718,1,0.0503,0.412,0.117,0.0471,0.64,106.094,270646,4,2018-08-10T22:38:04Z
1072,0AO2jQqAQxbQW2phJcSHug,Fairchild,Willie West,0.8,0.512,5,-10.823,0,0.0501,0.173,0.000351,0.126,0.884,94.967,196133,4,2018-08-08T17:57:19Z
1073,5ECyA2jgrUAHApl8nsHrjn,Here Today Gone Tomorrow,Ohio Players,0.492,0.455,0,-10.165,1,0.1,0.38,1.37e-05,0.12,0.316,91.633,215720,4,2018-08-08T17:57:19Z
1074,5XK1xClRUXSwCUu4I0E1RV,Time Moves Slow,BADBADNOTGOOD,0.627,0.379,11,-10.645,0,0.0496,0.513,0.0226,0.1,0.335,139.954,273867,4,2018-08-08T17:57:19Z
1075,6CAYXIhkBARYmy7kVNDIOi,I'll Stay,The RH Factor,0.632,0.276,4,-13.697,0,0.0594,0.632,0.293,0.157,0.237,129.693,470547,4,2018-08-08T17:57:19Z
1076,3AXs4whfA4nqfWeXYkunTK,Different Strokes,Syl Johnson,0.835,0.743,2,-9.621,1,0.0921,0.1,0.0112,0.194,0.783,108.067,139667,4,2018-08-08T17:57:19Z
1077,2Pat7rfH5bbqTXyI0wmnKp,The Seed,Cody Chesnutt,0.943,0.903,9,-3.963,0,0.0339,0.328,1.45e-05,0.0408,0.975,109.826,204640,4,2018-08-08T17:57:19Z
1078,6lUCnHPMhdkJdZ81MDWi6N,WAKE Me Up,Elvis Costello And The Roots,0.744,0.534,4,-5.452,0,0.22,0.253,0.000346,0.035,0.729,84.928,353707,4,2018-08-08T17:57:19Z
1079,2xVtBEcsM6s2RsH8wkirhS,I Am The Black Gold Of The Sun,Rotary Connection,0.474,0.673,6,-13.307,1,0.0656,0.791,0.239,0.0931,0.685,89.787,349427,4,2018-08-08T17:57:19Z
1080,3sBPoYBJgRsfmEliN8DG27,Dance Lesson No. 2,Karl Denson,0.692,0.81,6,-8.292,0,0.0541,0.202,0.363,0.0485,0.895,127.2,371027,4,2018-08-08T17:57:19Z
1081,1EhZ1ugz5FGwBHCFaxxitl,Mama Soul,The Soul Survivors,0.284,0.651,5,-9.781,0,0.0602,0.139,6.64e-06,0.21,0.827,115.979,155507,4,2018-08-08T17:57:19Z
1082,05WBwrL0aq96FCwObMm2NB,I Changed My Mind - Stereo Mcs Rattlesnake Mix,Lyrics Born,0.721,0.937,4,-4.64,0,0.0495,0.0143,7.39e-06,0.102,0.774,101.069,270760,4,2018-08-08T17:57:19Z
1083,5ezYm2LkW25YhkkTp7bC9u,You're Gonna Need Me,Dionne Warwick,0.438,0.633,6,-11.798,0,0.0597,0.589,0.000135,0.185,0.746,167.0,270200,4,2018-08-08T17:57:19Z
1084,5SWfqINCAFg3N4x9bcegYf,Sunshower,Dr. Buzzard's Original Savannah Band,0.564,0.342,8,-19.713,0,0.0453,0.0246,0.0,0.067,0.519,117.834,245573,4,2018-08-08T17:57:19Z
1085,0dSRoWYf0GOzX9L44g53sZ,One Step Ahead,Aretha Franklin,0.384,0.206,0,-11.961,0,0.0319,0.826,0.0,0.553,0.667,170.172,153600,4,2018-08-08T17:57:19Z
1086,2Baed5DHsJRQaKg3m7ilfk,Make This Young Lady Mine,The Mad Lads,0.656,0.196,8,-16.071,1,0.0437,0.72,0.0,0.0995,0.676,108.197,141773,4,2018-08-08T17:57:19Z
1087,2PsaeWK8LpbVjsIrxYc6Ow,Every Day A Dream,Menahan Street Band,0.691,0.661,10,-7.142,1,0.0661,0.0544,0.71,0.122,0.716,117.535,231000,4,2018-08-08T17:57:19Z
1088,0mVOaql40Z4yoCsJDHgvMy,You Can't Blame Me,"Johnson, Hawkins, Tatum & Durr",0.337,0.734,1,-5.961,0,0.0451,0.443,2.95e-05,0.598,0.768,169.259,208120,4,2018-08-08T17:57:19Z
1089,2LxAoXsqsN2di6TOQq1dG7,Right On For The Darkness,Willie Wright,0.65,0.712,5,-8.012,0,0.0706,0.77,4.4e-05,0.206,0.746,107.994,200453,4,2018-08-08T17:57:19Z
1090,6uIToYGXAgFbHH8oxiBtLj,Lady,?uestlove,0.712,0.809,5,-5.321,0,0.0335,0.266,8.86e-06,0.0752,0.961,110.981,315467,4,2018-08-08T17:57:19Z
1091,4PSSJiBCKONvQvAzNTijvu,Getcho Soul Togtha (Part Two),Breakestra,0.695,0.876,7,-4.745,1,0.0833,0.0202,0.82,0.0427,0.933,108.524,254200,4,2018-08-08T17:57:19Z
1092,6ZRnv0ntMyL9fmb9AOgHHJ,Light My Fire,Jackie Wilson,0.636,0.458,1,-10.172,1,0.0485,0.0662,0.00101,0.0952,0.73,115.544,171507,4,2018-08-08T17:57:19Z
1093,00762tXbSj2w2bQMVydJZn,Grits,RZA,0.756,0.532,9,-5.096,1,0.0764,0.0948,8.93e-06,0.111,0.571,172.096,257813,4,2018-08-08T17:57:19Z
1094,3yYAMnRjGHbEcbcBjNHNX5,Life Is What You Make It,The Souljazz Orchestra,0.717,0.762,9,-7.668,0,0.103,0.695,0.141,0.0964,0.873,175.915,249493,4,2018-08-08T17:57:19Z
1095,2hIMglkamH5fd6e0eByH22,Treble Chair,Morning Teleportation,0.388,0.844,10,-4.201,1,0.0522,0.00844,0.00164,0.102,0.654,146.633,385147,4,2018-08-08T17:57:19Z
1096,6tHOHkapttrP6FEfXouCJ5,U.F.O.,Jim Sullivan,0.493,0.719,0,-9.784,1,0.0411,0.424,0.00116,0.149,0.81,78.207,169600,4,2018-08-08T17:57:19Z
1097,76V0p3KeuinqbrTHuTs7Fu,Turn Down the Sound,Adrian Younge,0.407,0.617,0,-7.67,1,0.031,0.0538,0.0239,0.178,0.118,82.381,192720,4,2018-08-08T17:57:19Z
1098,7GgJmnba7qLp0mzi10ttYK,Anti-Matter,King Geedorah,0.867,0.768,0,-2.454,1,0.272,0.348,2.93e-05,0.107,0.802,95.397,206947,4,2018-08-08T17:57:19Z
1099,7agk25vHxeKe626vePNxqz,Dear Prudence,The Five Stairsteps,0.505,0.63,2,-12.538,1,0.0428,0.00133,0.0127,0.191,0.686,163.769,212600,4,2018-08-08T17:57:19Z
1100,6QZxG3hnWlmrLhPv4QX3nE,Snake Oil,Typical Cats,0.755,0.53,11,-13.125,0,0.142,0.427,0.0,0.108,0.701,141.148,138293,4,2018-08-08T17:57:19Z
1101,3LOnLXkJz6dR2fGBk7hGjE,"Run, Don't Walk Away",Will Sessions,0.348,0.83,5,-6.296,0,0.102,0.195,0.162,0.153,0.678,79.998,368627,4,2018-08-08T17:57:19Z
1102,4i5hLY7mNIp70YhZveeItm,Today,Tom Scott,0.462,0.784,2,-5.069,0,0.0413,0.209,0.0131,0.0659,0.553,107.66,199053,4,2018-08-16T20:32:34Z
1103,4bjmPbbudPDelbHzL8dxh2,Mr Magic (Through The Smoke),Amy Winehouse,0.587,0.519,5,-7.304,0,0.069,0.0141,0.0184,0.102,0.558,96.508,235933,4,2018-08-16T20:32:34Z
1104,3hsiB3rh9RQMZ8HhonfnTs,They Don't Want,Electric Wire Hustle,0.576,0.441,0,-9.834,1,0.12,0.0731,0.0404,0.128,0.77,117.976,269107,4,2018-08-16T20:32:34Z
1105,7fyDbS2jM5v9SxpUvDvBRN,Nothing More to Say,The Frightnrs,0.888,0.439,9,-9.943,0,0.0601,0.306,0.000492,0.269,0.86,105.685,250720,4,2018-08-16T20:32:34Z
